student_id,name,class,subject,marks
S07702,Charlie,11,Biology,64
S07703,Riya,12,English,66
S07704,Om,12,Chemistry,56
S07705,Alice,10,Math,50
S07706,Frank,11,Biology,32
S07707,Ivy,9,Computer,70
S07708,Manoj,11,English,55
S07709,Grace,10,Science,63
S07710,Om,10,Math,35
S07711,Bob,9,English,41
S07712,Liya,9,Math,59
S07713,Ivy,9,Chemistry,92
S07714,Nisha,9,Computer,75
S07715,Liya,11,Science,42
S07716,Qadir,11,English,30
S07717,Qadir,11,Science,95
S07718,Ivy,9,Biology,64
S07719,Eva,12,Physics,41
S07720,Liya,10,Math,87
S07721,Jack,12,English,94
S07722,Diana,11,Science,97
S07723,Henry,12,Computer,83
S07724,Alice,9,English,65
S07725,Henry,9,Chemistry,59
S07726,Qadir,12,Biology,51
S07727,Liya,10,English,98
S07728,Om,10,Science,94
S07729,Ivy,12,Biology,40
S07730,Nisha,10,Biology,53
S07731,Bob,10,Chemistry,71
S07732,Frank,9,Math,79
S07733,Alice,12,English,92
S07734,Diana,11,Physics,35
S07735,Nisha,9,Chemistry,94
S07736,Grace,11,Math,55
S07737,Qadir,11,Biology,39
S07738,Priya,10,Biology,43
S07739,Frank,9,English,63
S07740,Jack,10,Science,37
S07741,Ivy,12,Math,57
S07742,Liya,11,Chemistry,61
S07743,Eva,12,Biology,32
S07744,Manoj,12,Physics,62
S07745,Henry,12,Computer,55
S07746,Jack,9,Computer,65
S07747,Alice,9,Science,32
S07748,Diana,11,Computer,62
S07749,Frank,10,Math,93
S07750,Tara,12,Chemistry,53
S07751,Nisha,12,Biology,99
S07752,Jack,12,Science,94
S07753,Grace,9,Math,99
S07754,Riya,10,English,59
S07755,Karan,12,Computer,76
S07756,Sanjay,10,Biology,30
S07757,Diana,9,Computer,56
S07758,Henry,11,Computer,75
S07759,Alice,12,Math,36
S07760,Grace,9,English,96
S07761,Sanjay,9,English,88
S07762,Karan,12,Computer,52
S07763,Karan,11,Biology,53
S07764,Priya,11,Math,88
S07765,Qadir,10,Computer,39
S07766,Ivy,10,Math,98
S07767,Riya,11,English,52
S07768,Manoj,10,Computer,95
S07769,Ivy,10,Math,80
S07770,Bob,11,Biology,84
S07771,Eva,10,Math,83
S07772,Manoj,12,Biology,45
S07773,Ivy,11,Physics,44
S07774,Nisha,10,English,30
S07775,Nisha,11,Computer,41
S07776,Henry,11,Physics,83
S07777,Jack,9,Physics,76
S07778,Qadir,12,Computer,85
S07779,Eva,11,Physics,76
S07780,Jack,10,Computer,77
S07781,Grace,9,English,90
S07782,Grace,12,Science,80
S07783,Alice,10,Computer,34
S07784,Henry,10,English,98
S07785,Tara,11,Physics,51
S07786,Eva,11,Chemistry,66
S07787,Henry,10,Computer,55
S07788,Henry,11,Computer,59
S07789,Bob,12,Physics,37
S07790,Sanjay,11,Computer,31
S07791,Henry,9,Science,68
S07792,Charlie,10,Chemistry,99
S07793,Nisha,12,Math,77
S07794,Charlie,12,Math,94
S07795,Jack,9,Math,89
S07796,Jack,10,Chemistry,87
S07797,Nisha,10,Math,82
S07798,Om,12,Chemistry,86
S07799,Sanjay,10,Computer,69
S07800,Henry,11,Science,71
S07801,Eva,11,English,44
S07802,Jack,10,Computer,64
S07803,Ivy,10,Chemistry,91
S07804,Priya,9,English,88
S07805,Om,11,English,47
S07806,Henry,10,Science,48
S07807,Riya,9,Science,87
S07808,Alice,10,Physics,69
S07809,Ivy,11,Physics,33
S07810,Jack,10,English,89
S07811,Henry,12,Chemistry,38
S07812,Eva,11,Physics,35
S07813,Charlie,10,Computer,86
S07814,Bob,12,Computer,53
S07815,Jack,11,English,37
S07816,Nisha,9,Computer,90
S07817,Manoj,9,Science,95
S07818,Frank,9,Science,88
S07819,Ivy,9,English,43
S07820,Nisha,12,Math,53
S07821,Riya,12,Science,67
S07822,Liya,10,Science,62
S07823,Alice,10,Chemistry,66
S07824,Karan,10,Physics,46
S07825,Priya,11,Math,49
S07826,Jack,12,Physics,57
S07827,Diana,11,Physics,55
S07828,Qadir,9,Biology,42
S07829,Jack,9,Chemistry,68
S07830,Charlie,12,Science,60
S07831,Frank,11,Physics,52
S07832,Manoj,12,Biology,42
S07833,Eva,12,Science,79
S07834,Charlie,10,Chemistry,31
S07835,Liya,11,Computer,42
S07836,Riya,9,Chemistry,81
S07837,Karan,11,Biology,54
S07838,Alice,11,Chemistry,87
S07839,Priya,11,Science,30
S07840,Priya,9,Math,95
S07841,Frank,12,Math,85
S07842,Alice,10,Math,33
S07843,Tara,12,Biology,57
S07844,Henry,9,English,90
S07845,Eva,12,Math,66
S07846,Manoj,11,Chemistry,60
S07847,Henry,11,Science,100
S07848,Frank,10,Computer,56
S07849,Charlie,9,Computer,68
S07850,Tara,11,Biology,60
S07851,Henry,12,Chemistry,35
S07852,Sanjay,10,English,92
S07853,Riya,12,Physics,32
S07854,Karan,9,Physics,99
S07855,Grace,10,Physics,87
S07856,Sanjay,12,Physics,64
S07857,Bob,11,Science,97
S07858,Jack,12,Computer,54
S07859,Henry,9,Math,31
S07860,Bob,9,Science,51
S07861,Karan,11,Biology,97
S07862,Charlie,9,Biology,77
S07863,Tara,9,Math,85
S07864,Alice,10,Math,100
S07865,Karan,10,Biology,94
S07866,Charlie,9,Biology,69
S07867,Nisha,12,Science,39
S07868,Diana,11,Science,48
S07869,Om,11,Science,53
S07870,Priya,11,Science,74
S07871,Charlie,10,Computer,77
S07872,Om,12,Chemistry,86
S07873,Manoj,10,English,86
S07874,Nisha,9,Biology,84
S07875,Ivy,10,Science,57
S07876,Tara,12,Computer,50
S07877,Charlie,12,Computer,37
S07878,Riya,11,Biology,51
S07879,Om,12,Science,57
S07880,Priya,11,Science,68
S07881,Liya,10,Biology,36
S07882,Qadir,10,Chemistry,48
S07883,Henry,10,English,54
S07884,Riya,10,Chemistry,75
S07885,Sanjay,9,Math,94
S07886,Tara,12,Computer,54
S07887,Liya,10,English,93
S07888,Qadir,10,English,30
S07889,Grace,11,Science,91
S07890,Charlie,10,English,84
S07891,Alice,11,Science,98
S07892,Om,11,Math,81
S07893,Grace,9,Science,95
S07894,Diana,9,Chemistry,97
S07895,Eva,10,Math,83
S07896,Jack,9,Chemistry,97
S07897,Om,11,Computer,68
S07898,Frank,10,Science,47
S07899,Grace,12,Biology,32
S07900,Manoj,10,Math,81
S07901,Diana,11,Math,55
S07902,Charlie,11,Biology,98
S07903,Jack,11,Computer,32
S07904,Alice,10,Math,47
S07905,Alice,9,English,30
S07906,Bob,10,Science,61
S07907,Riya,12,Science,78
S07908,Riya,9,Computer,64
S07909,Priya,11,Science,56
S07910,Grace,9,Science,99
S07911,Priya,12,Biology,84
S07912,Jack,11,Chemistry,78
S07913,Charlie,10,Computer,89
S07914,Ivy,9,Physics,48
S07915,Eva,9,Chemistry,43
S07916,Diana,9,Math,30
S07917,Qadir,10,Science,48
S07918,Sanjay,9,Science,76
S07919,Diana,11,Computer,34
S07920,Manoj,11,Science,100
S07921,Riya,12,Math,61
S07922,Manoj,9,Math,75
S07923,Priya,12,Math,99
S07924,Liya,11,English,32
S07925,Om,9,Computer,66
S07926,Karan,9,Chemistry,83
S07927,Grace,10,Math,97
S07928,Henry,12,Math,90
S07929,Qadir,12,Physics,42
S07930,Priya,9,English,86
S07931,Karan,10,Chemistry,45
S07932,Nisha,11,Chemistry,60
S07933,Karan,9,Computer,34
S07934,Charlie,9,English,51
S07935,Charlie,9,Science,73
S07936,Frank,12,Computer,100
S07937,Priya,11,Science,87
S07938,Sanjay,10,Computer,86
S07939,Riya,9,Chemistry,97
S07940,Bob,10,Math,99
S07941,Liya,11,Math,30
S07942,Priya,12,Computer,77
S07943,Om,11,Chemistry,83
S07944,Sanjay,9,Math,39
S07945,Om,12,Computer,53
S07946,Sanjay,12,Chemistry,97
S07947,Qadir,11,Chemistry,58
S07948,Frank,12,English,70
S07949,Liya,12,Biology,78
S07950,Jack,9,Computer,39
S07951,Sanjay,9,English,92
S07952,Grace,11,Math,53
S07953,Frank,9,Computer,66
S07954,Karan,9,Physics,47
S07955,Priya,9,Computer,87
S07956,Riya,10,Math,82
S07957,Bob,11,Math,85
S07958,Liya,9,Biology,34
S07959,Karan,10,Science,63
S07960,Manoj,10,Physics,94
S07961,Grace,12,Physics,62
S07962,Liya,12,Biology,34
S07963,Grace,11,Computer,70
S07964,Qadir,10,Computer,35
S07965,Frank,11,Biology,31
S07966,Eva,10,Computer,92
S07967,Om,11,Physics,80
S07968,Ivy,11,Computer,99
S07969,Jack,11,English,87
S07970,Qadir,11,Computer,50
S07971,Nisha,9,Computer,98
S07972,Nisha,9,Biology,93
S07973,Ivy,12,Chemistry,57
S07974,Priya,9,Biology,66
S07975,Sanjay,10,Biology,80
S07976,Charlie,10,Biology,80
S07977,Qadir,11,English,64
S07978,Liya,11,Math,95
S07979,Frank,9,Math,40
S07980,Liya,12,Biology,30
S07981,Riya,10,Biology,61
S07982,Riya,11,Biology,68
S07983,Riya,11,Computer,46
S07984,Diana,10,Biology,84
S07985,Tara,12,Computer,53
S07986,Frank,10,Science,73
S07987,Sanjay,11,Computer,32
S07988,Qadir,9,Biology,77
S07989,Tara,11,Physics,41
S07990,Priya,12,Physics,92
S07991,Manoj,11,Computer,51
S07992,Riya,10,Math,93
S07993,Diana,12,Math,78
S07994,Priya,11,Chemistry,37
S07995,Priya,9,Chemistry,52
S07996,Nisha,11,Science,69
S07997,Jack,9,Physics,54
S07998,Charlie,11,Computer,63
S07999,Tara,10,Chemistry,90
S08000,Ivy,10,Science,67
S08001,Manoj,11,Science,43
S08002,Karan,10,Biology,74
S08003,Liya,12,English,83
S08004,Nisha,12,Computer,57
S08005,Liya,9,Math,79
S08006,Diana,10,Math,96
S08007,Bob,10,Physics,71
S08008,Diana,9,Science,95
S08009,Liya,11,Science,55
S08010,Diana,12,Math,33
S08011,Tara,11,Math,33
S08012,Nisha,10,Biology,33
S08013,Nisha,12,Chemistry,75
S08014,Qadir,9,Science,38
S08015,Karan,11,Math,45
S08016,Eva,11,Computer,40
S08017,Karan,10,Biology,85
S08018,Sanjay,11,Physics,73
S08019,Nisha,9,Computer,44
S08020,Alice,9,Science,59
S08021,Ivy,11,Chemistry,75
S08022,Henry,12,Biology,94
S08023,Alice,9,Biology,77
S08024,Eva,9,Computer,63
S08025,Alice,10,Math,87
S08026,Priya,9,Chemistry,66
S08027,Grace,10,Computer,42
S08028,Riya,10,English,91
S08029,Alice,12,Computer,98
S08030,Alice,10,Physics,65
S08031,Henry,10,Math,46
S08032,Tara,11,Physics,87
S08033,Liya,12,Math,72
S08034,Charlie,9,Science,78
S08035,Riya,9,Computer,66
S08036,Ivy,9,Physics,91
S08037,Jack,10,Physics,53
S08038,Liya,11,Math,64
S08039,Liya,12,Science,82
S08040,Qadir,9,Computer,89
S08041,Frank,10,Physics,80
S08042,Alice,12,English,38
S08043,Alice,12,English,59
S08044,Grace,10,Chemistry,57
S08045,Riya,9,Biology,33
S08046,Nisha,10,English,78
S08047,Frank,12,Computer,98
S08048,Henry,10,Science,58
S08049,Bob,10,Physics,100
S08050,Liya,11,Computer,94
S08051,Karan,11,Physics,58
S08052,Charlie,12,English,93
S08053,Liya,11,Math,75
S08054,Henry,12,Computer,95
S08055,Priya,10,Chemistry,84
S08056,Frank,9,Science,93
S08057,Qadir,10,English,62
S08058,Charlie,10,Chemistry,42
S08059,Grace,9,Computer,98
S08060,Alice,12,English,76
S08061,Jack,10,Biology,48
S08062,Priya,11,Chemistry,30
S08063,Priya,10,Math,79
S08064,Charlie,12,Math,81
S08065,Eva,11,Chemistry,76
S08066,Tara,9,Science,79
S08067,Ivy,12,Computer,55
S08068,Om,9,Physics,92
S08069,Frank,10,English,83
S08070,Priya,10,English,84
S08071,Henry,9,Computer,30
S08072,Bob,9,Chemistry,53
S08073,Manoj,12,Chemistry,83
S08074,Riya,10,English,61
S08075,Charlie,11,Physics,81
S08076,Tara,9,Physics,97
S08077,Bob,12,Computer,72
S08078,Grace,12,Physics,31
S08079,Jack,9,Math,97
S08080,Karan,12,English,41
S08081,Frank,9,Science,92
S08082,Tara,12,Chemistry,52
S08083,Alice,10,English,99
S08084,Om,10,Science,77
S08085,Sanjay,12,English,54
S08086,Eva,10,Math,89
S08087,Alice,11,Math,45
S08088,Diana,11,English,52
S08089,Jack,11,Math,83
S08090,Riya,12,English,95
S08091,Ivy,10,English,42
S08092,Henry,11,Biology,60
S08093,Manoj,12,Science,46
S08094,Bob,10,Chemistry,82
S08095,Henry,12,Physics,30
S08096,Diana,9,Math,72
S08097,Alice,11,Chemistry,58
S08098,Tara,10,Biology,36
S08099,Alice,11,Computer,69
S08100,Sanjay,10,Physics,44
S08101,Qadir,9,Science,32
S08102,Karan,9,English,58
S08103,Om,9,Physics,92
S08104,Grace,9,English,44
S08105,Frank,11,Biology,58
S08106,Sanjay,9,English,63
S08107,Diana,10,Chemistry,36
S08108,Alice,9,Science,66
S08109,Diana,12,English,54
S08110,Diana,11,Physics,89
S08111,Ivy,9,Science,89
S08112,Om,10,Math,82
S08113,Grace,9,English,49
S08114,Eva,9,Physics,66
S08115,Diana,10,Physics,36
S08116,Grace,11,English,98
S08117,Sanjay,9,Chemistry,61
S08118,Priya,9,Physics,63
S08119,Nisha,10,Math,70
S08120,Priya,10,Physics,78
S08121,Tara,10,Chemistry,94
S08122,Bob,10,Science,97
S08123,Eva,11,Chemistry,38
S08124,Eva,9,Math,32
S08125,Bob,11,Chemistry,41
S08126,Nisha,12,English,35
S08127,Bob,12,Science,99
S08128,Om,11,Math,79
S08129,Alice,12,Chemistry,74
S08130,Nisha,12,Computer,93
S08131,Frank,11,Biology,57
S08132,Karan,12,Math,31
S08133,Henry,12,English,67
S08134,Ivy,10,Chemistry,87
S08135,Ivy,10,Math,56
S08136,Grace,12,Computer,92
S08137,Bob,11,Chemistry,62
S08138,Alice,11,Science,33
S08139,Jack,10,Computer,31
S08140,Karan,9,Physics,84
S08141,Karan,12,Chemistry,69
S08142,Ivy,12,Computer,63
S08143,Qadir,12,English,69
S08144,Grace,11,Computer,38
S08145,Henry,10,Chemistry,72
S08146,Sanjay,9,Computer,51
S08147,Diana,9,Math,69
S08148,Charlie,12,Biology,100
S08149,Manoj,11,Math,65
S08150,Priya,9,Math,96
S08151,Priya,12,Physics,92
S08152,Karan,11,Chemistry,53
S08153,Diana,9,Biology,97
S08154,Nisha,11,Biology,44
S08155,Sanjay,11,Chemistry,49
S08156,Diana,11,English,41
S08157,Frank,9,Computer,87
S08158,Charlie,12,Chemistry,93
S08159,Jack,11,Science,37
S08160,Nisha,12,Math,77
S08161,Eva,9,Biology,56
S08162,Alice,10,Math,33
S08163,Frank,12,Chemistry,52
S08164,Diana,9,Physics,94
S08165,Riya,12,English,35
S08166,Ivy,12,English,77
S08167,Qadir,9,Math,69
S08168,Nisha,11,Biology,40
S08169,Alice,12,Science,94
S08170,Jack,12,English,34
S08171,Jack,10,Math,90
S08172,Qadir,10,Science,38
S08173,Tara,12,Computer,39
S08174,Tara,11,Science,70
S08175,Diana,12,Physics,33
S08176,Om,10,Biology,50
S08177,Liya,11,Biology,74
S08178,Om,12,English,57
S08179,Priya,12,Science,93
S08180,Karan,12,Chemistry,65
S08181,Henry,9,Chemistry,46
S08182,Liya,12,Biology,35
S08183,Frank,12,Math,82
S08184,Charlie,10,Math,58
S08185,Karan,9,English,82
S08186,Manoj,12,Biology,91
S08187,Diana,9,Math,55
S08188,Ivy,9,Computer,84
S08189,Riya,12,Chemistry,46
S08190,Manoj,10,Biology,63
S08191,Sanjay,9,Physics,87
S08192,Sanjay,11,Biology,54
S08193,Bob,11,Biology,58
S08194,Sanjay,9,Biology,83
S08195,Charlie,9,Chemistry,56
S08196,Diana,10,Math,80
S08197,Riya,9,Biology,84
S08198,Karan,11,English,65
S08199,Bob,12,Biology,77
S08200,Bob,10,English,77
S08201,Bob,11,Physics,86
S08202,Riya,9,English,95
S08203,Om,10,Biology,47
S08204,Bob,12,Physics,82
S08205,Liya,11,Computer,99
S08206,Liya,9,Physics,59
S08207,Charlie,11,Physics,63
S08208,Eva,10,Chemistry,71
S08209,Frank,10,Physics,35
S08210,Riya,10,Computer,90
S08211,Sanjay,11,Math,32
S08212,Om,10,Chemistry,95
S08213,Manoj,11,Math,72
S08214,Riya,11,English,41
S08215,Sanjay,9,Physics,43
S08216,Grace,12,Science,49
S08217,Nisha,10,Science,39
S08218,Frank,11,Math,45
S08219,Liya,10,Math,38
S08220,Alice,11,Science,44
S08221,Eva,10,Physics,32
S08222,Qadir,9,English,77
S08223,Priya,11,Chemistry,56
S08224,Ivy,11,Math,84
S08225,Karan,12,Biology,82
S08226,Riya,10,Physics,87
S08227,Liya,10,English,68
S08228,Alice,10,English,77
S08229,Ivy,11,Science,30
S08230,Priya,12,Math,82
S08231,Karan,12,Science,65
S08232,Diana,9,Math,68
S08233,Frank,12,Math,47
S08234,Om,11,English,75
S08235,Diana,12,Computer,95
S08236,Diana,9,Chemistry,30
S08237,Alice,10,Math,53
S08238,Riya,12,Physics,100
S08239,Grace,9,Biology,68
S08240,Grace,10,Chemistry,83
S08241,Ivy,9,Biology,40
S08242,Liya,9,English,67
S08243,Henry,12,Chemistry,70
S08244,Om,12,Biology,58
S08245,Diana,11,Physics,61
S08246,Qadir,11,Physics,87
S08247,Bob,10,Science,96
S08248,Tara,11,Physics,45
S08249,Manoj,11,English,50
S08250,Diana,12,English,72
S08251,Eva,12,Math,96
S08252,Frank,9,Physics,40
S08253,Henry,12,Biology,47
S08254,Frank,9,Physics,89
S08255,Alice,9,Science,40
S08256,Tara,9,Chemistry,65
S08257,Sanjay,12,Chemistry,82
S08258,Om,11,Physics,74
S08259,Tara,10,Biology,76
S08260,Om,11,Math,31
S08261,Manoj,9,Computer,58
S08262,Jack,9,Science,89
S08263,Grace,10,Physics,91
S08264,Sanjay,11,Computer,33
S08265,Grace,11,Science,97
S08266,Grace,9,Math,71
S08267,Eva,9,Physics,90
S08268,Qadir,10,English,67
S08269,Liya,9,Math,54
S08270,Jack,11,Math,95
S08271,Charlie,9,English,74
S08272,Riya,11,Math,30
S08273,Manoj,12,Science,94
S08274,Grace,12,Computer,88
S08275,Alice,9,English,38
S08276,Liya,10,Science,42
S08277,Tara,10,Chemistry,90
S08278,Jack,11,Science,62
S08279,Eva,9,Chemistry,70
S08280,Diana,11,Science,53
S08281,Frank,12,Math,70
S08282,Alice,11,Physics,98
S08283,Om,10,Math,52
S08284,Manoj,10,Biology,48
S08285,Eva,10,Biology,56
S08286,Qadir,10,Chemistry,75
S08287,Sanjay,10,Biology,80
S08288,Frank,12,Chemistry,65
S08289,Henry,10,English,86
S08290,Priya,12,Biology,83
S08291,Eva,10,English,61
S08292,Karan,11,Biology,63
S08293,Liya,11,Biology,58
S08294,Eva,11,Chemistry,48
S08295,Jack,10,Physics,72
S08296,Karan,10,English,49
S08297,Grace,12,Chemistry,55
S08298,Qadir,9,Chemistry,53
S08299,Liya,11,Computer,35
S08300,Grace,11,Math,71
S08301,Alice,9,Science,70
S08302,Karan,12,Science,51
S08303,Sanjay,11,Computer,75
S08304,Frank,10,Biology,98
S08305,Charlie,9,Math,52
S08306,Eva,9,Biology,34
S08307,Tara,12,Physics,93
S08308,Manoj,12,Math,89
S08309,Qadir,10,Math,64
S08310,Manoj,11,Biology,78
S08311,Nisha,10,Physics,95
S08312,Priya,10,English,92
S08313,Priya,12,Chemistry,63
S08314,Charlie,11,Science,58
S08315,Manoj,9,Physics,76
S08316,Qadir,10,Chemistry,84
S08317,Henry,11,Computer,34
S08318,Om,9,Chemistry,56
S08319,Bob,10,Biology,95
S08320,Nisha,11,Physics,79
S08321,Manoj,12,Computer,55
S08322,Qadir,12,Biology,49
S08323,Bob,10,Chemistry,85
S08324,Om,9,Computer,36
S08325,Ivy,11,Chemistry,48
S08326,Alice,12,Biology,98
S08327,Riya,10,Physics,50
S08328,Alice,9,English,72
S08329,Eva,10,Computer,41
S08330,Charlie,11,Math,62
S08331,Priya,12,Science,36
S08332,Qadir,11,English,94
S08333,Riya,11,Biology,34
S08334,Bob,9,Computer,73
S08335,Nisha,12,Biology,72
S08336,Bob,9,Science,55
S08337,Eva,9,English,79
S08338,Om,9,Physics,71
S08339,Riya,11,Math,59
S08340,Frank,12,Science,42
S08341,Henry,9,Computer,90
S08342,Jack,12,Physics,92
S08343,Jack,11,Biology,100
S08344,Nisha,12,Physics,36
S08345,Ivy,9,Biology,38
S08346,Om,12,Biology,79
S08347,Alice,11,Science,32
S08348,Liya,10,Chemistry,66
S08349,Priya,9,Computer,68
S08350,Tara,10,Chemistry,30
S08351,Priya,12,Chemistry,33
S08352,Karan,9,Computer,91
S08353,Grace,11,Science,45
S08354,Grace,12,Math,75
S08355,Nisha,11,English,66
S08356,Priya,11,Computer,49
S08357,Riya,12,Physics,78
S08358,Henry,11,Computer,55
S08359,Nisha,9,Computer,55
S08360,Liya,12,Computer,90
S08361,Karan,9,English,31
S08362,Diana,10,Chemistry,54
S08363,Om,10,Computer,98
S08364,Karan,10,Computer,74
S08365,Frank,9,Biology,69
S08366,Ivy,9,Math,54
S08367,Bob,11,English,82
S08368,Liya,9,Computer,59
S08369,Frank,10,English,65
S08370,Riya,11,Chemistry,30
S08371,Ivy,10,Computer,63
S08372,Tara,9,English,35
S08373,Karan,11,Computer,77
S08374,Bob,12,Computer,87
S08375,Nisha,9,Biology,86
S08376,Liya,9,Chemistry,58
S08377,Grace,9,Math,94
S08378,Eva,11,Science,61
S08379,Priya,11,Math,41
S08380,Charlie,10,Physics,30
S08381,Karan,12,Science,44
S08382,Om,10,Math,99
S08383,Karan,12,Math,46
S08384,Bob,11,Physics,77
S08385,Liya,12,Math,50
S08386,Manoj,11,Chemistry,95
S08387,Bob,11,Computer,78
S08388,Om,12,Chemistry,53
S08389,Om,10,English,64
S08390,Alice,11,English,98
S08391,Karan,11,English,66
S08392,Nisha,10,Math,94
S08393,Bob,10,Computer,71
S08394,Jack,12,Math,75
S08395,Tara,9,Chemistry,90
S08396,Nisha,12,Physics,88
S08397,Charlie,11,Math,31
S08398,Henry,9,Computer,83
S08399,Priya,10,Math,37
S08400,Nisha,11,Computer,98
S08401,Ivy,12,English,38
S08402,Manoj,10,Biology,93
S08403,Riya,11,Chemistry,38
S08404,Diana,9,Chemistry,43
S08405,Diana,11,Physics,30
S08406,Bob,9,Biology,48
S08407,Charlie,12,Math,81
S08408,Alice,12,Science,97
S08409,Nisha,11,Science,83
S08410,Om,11,Math,41
S08411,Ivy,9,Science,91
S08412,Henry,10,Computer,81
S08413,Charlie,12,Chemistry,34
S08414,Priya,12,Physics,59
S08415,Om,10,Computer,53
S08416,Alice,10,Computer,83
S08417,Bob,9,Biology,84
S08418,Qadir,11,Chemistry,31
S08419,Eva,12,Science,62
S08420,Henry,10,Chemistry,55
S08421,Om,10,Math,98
S08422,Sanjay,9,English,78
S08423,Priya,12,Chemistry,86
S08424,Charlie,12,Computer,77
S08425,Henry,10,English,33
S08426,Bob,10,Physics,77
S08427,Nisha,12,Computer,67
S08428,Manoj,12,Chemistry,46
S08429,Diana,11,Physics,32
S08430,Eva,10,Physics,100
S08431,Sanjay,12,English,82
S08432,Grace,9,Biology,38
S08433,Sanjay,9,Science,59
S08434,Om,11,English,35
S08435,Nisha,9,English,38
S08436,Karan,9,English,39
S08437,Henry,10,Science,58
S08438,Diana,9,Biology,60
S08439,Karan,9,Chemistry,39
S08440,Alice,12,Physics,74
S08441,Manoj,9,Math,62
S08442,Priya,10,Biology,73
S08443,Grace,10,English,55
S08444,Nisha,10,Chemistry,100
S08445,Alice,12,Math,66
S08446,Qadir,11,Physics,75
S08447,Henry,12,Math,39
S08448,Alice,11,Physics,78
S08449,Jack,12,Math,65
S08450,Charlie,9,Science,56
S08451,Om,9,Physics,39
S08452,Sanjay,10,Biology,90
S08453,Eva,10,Computer,44
S08454,Tara,9,Science,86
S08455,Eva,11,English,82
S08456,Sanjay,9,Math,35
S08457,Henry,12,Chemistry,77
S08458,Karan,11,Chemistry,83
S08459,Eva,11,Math,57
S08460,Sanjay,10,Physics,35
S08461,Qadir,9,Science,62
S08462,Sanjay,9,Biology,91
S08463,Tara,10,English,89
S08464,Qadir,11,Science,44
S08465,Charlie,11,Math,97
S08466,Sanjay,12,Science,72
S08467,Henry,9,Physics,51
S08468,Alice,11,Chemistry,69
S08469,Frank,9,Computer,66
S08470,Om,12,Chemistry,72
S08471,Diana,12,Science,62
S08472,Henry,10,English,48
S08473,Frank,9,Biology,69
S08474,Frank,11,Math,48
S08475,Riya,11,Physics,77
S08476,Frank,11,Computer,97
S08477,Grace,11,Computer,72
S08478,Ivy,10,Math,95
S08479,Bob,11,English,32
S08480,Om,10,Computer,70
S08481,Frank,9,Science,44
S08482,Ivy,11,Math,85
S08483,Sanjay,12,Science,67
S08484,Tara,9,Math,39
S08485,Alice,10,Chemistry,69
S08486,Manoj,12,Biology,83
S08487,Eva,10,Science,46
S08488,Sanjay,10,Chemistry,75
S08489,Bob,9,Physics,54
S08490,Liya,12,Computer,83
S08491,Priya,10,Physics,61
S08492,Jack,10,Computer,76
S08493,Om,12,Physics,73
S08494,Qadir,11,Physics,79
S08495,Frank,12,Biology,62
S08496,Karan,9,Science,95
S08497,Frank,11,English,73
S08498,Ivy,11,Chemistry,31
S08499,Diana,12,Physics,30
S08500,Manoj,12,Biology,51
S08501,Ivy,11,Computer,81
S08502,Manoj,12,Chemistry,65
S08503,Ivy,9,Computer,33
S08504,Sanjay,11,Science,47
S08505,Henry,11,English,86
S08506,Sanjay,10,Math,77
S08507,Jack,9,Chemistry,59
S08508,Bob,12,Science,85
S08509,Karan,10,English,66
S08510,Bob,10,Math,54
S08511,Grace,12,Biology,74
S08512,Jack,9,Biology,39
S08513,Nisha,12,Chemistry,40
S08514,Henry,9,Science,53
S08515,Riya,9,Physics,35
S08516,Qadir,12,Chemistry,44
S08517,Karan,9,Science,58
S08518,Qadir,9,Math,47
S08519,Qadir,10,Computer,34
S08520,Liya,12,Computer,78
S08521,Henry,10,Math,45
S08522,Priya,11,Computer,73
S08523,Manoj,11,Science,39
S08524,Liya,11,Biology,66
S08525,Om,12,Physics,73
S08526,Ivy,12,Math,63
S08527,Riya,12,Computer,75
S08528,Nisha,10,Math,41
S08529,Grace,11,Biology,98
S08530,Henry,9,Physics,66
S08531,Sanjay,12,Biology,98
S08532,Qadir,10,Biology,33
S08533,Jack,9,Physics,50
S08534,Nisha,9,Biology,56
S08535,Diana,12,Computer,48
S08536,Bob,12,Science,100
S08537,Sanjay,10,Computer,53
S08538,Om,11,Chemistry,74
S08539,Manoj,11,Math,73
S08540,Priya,10,Math,42
S08541,Diana,9,Biology,73
S08542,Eva,10,Physics,49
S08543,Bob,10,Biology,52
S08544,Diana,10,Science,32
S08545,Alice,9,English,66
S08546,Om,11,Science,98
S08547,Henry,11,Science,38
S08548,Alice,11,Math,48
S08549,Charlie,9,Physics,37
S08550,Qadir,9,Science,95
S08551,Om,11,Computer,94
S08552,Sanjay,12,Science,69
S08553,Grace,12,Chemistry,80
S08554,Riya,9,Physics,65
S08555,Qadir,10,Science,66
S08556,Liya,10,English,71
S08557,Priya,10,English,45
S08558,Charlie,12,Physics,42
S08559,Riya,11,English,86
S08560,Qadir,10,Chemistry,48
S08561,Priya,10,Biology,57
S08562,Liya,10,Computer,50
S08563,Henry,12,Science,79
S08564,Qadir,11,Biology,73
S08565,Karan,10,Math,39
S08566,Tara,11,Math,90
S08567,Om,9,Physics,31
S08568,Nisha,10,Chemistry,69
S08569,Eva,9,Computer,72
S08570,Bob,9,Computer,34
S08571,Sanjay,9,Science,59
S08572,Alice,9,Physics,61
S08573,Riya,12,Math,32
S08574,Diana,9,Biology,74
S08575,Om,10,Science,37
